1062,1,9,3,6,17,6,3,238,3,2,3,2,2,42,3,18,6,1,34,3,1,14,34,1,3,6,17,1,2,2,14,1,9,2,51,1,1,2,2,3,17,2,6,1,3,6,1,1,2,1,3,63,2,2,1,3,1,2,2,18,2,17,1,2,1,7,2,14,1,2,6,2,7,6,2,1,2,6,1,34,1,18,1,2,1,1,2,63,2,7,18,2,14,3,1,1,1,1,1,17,18,3,2,1,3,1,2,18,6,2,6,9,2,2,1,1,2,6,1,2,1,1,42,2,2,2,1,102,2,2,2,2,7,18,6,2,1,63,1,102,1,18,2,1,2,6,9,14,1,1,9,34,1,1,3,1,1,102,42,1,6,2,2,2,1,14,3,2,2,2,6,1,18,1,3,18,1,34,1,2,2,6,1,1,2,9,1,2,2,1,2,1,3,1,2,18,1,9,2,1,3,1,3,6,2,2,3,1,14,2,2,1,6,1,1,1,17,1,7,3,1,1
1067,2,2,2,7,126,1,2,3,2,1,2,1,3,1,2,1,1,6,9,2,102,3,1,6,2,1,2,6,1,1,3,2,34,9,2,2,6,3,1,2,2,3,17,6,2,1,2,6,1,2,34,2,1,3,6,2,2,1,9,17,1,6,14,7,42,2,153,3,6,3,1,3,2,1,1,2,17,1,2,1,6,1,2,9,2,34,1,2,3,2,1,21,1,2,6,2,6,238,6,2,17,2,1,18,2,6,3,1,1,1,1,2,1,51,18,2,9,1,2,1,6,2,1,3,9,1,18,1,3,1,1,1,6,1,1,1,18,2,6,1,102,1,21,6,1,7,2,1,6,6,2,1,6,14,2,126,2,1,1,6,1,3,1,9,6,1,2,1,3,9,1,6,7,6,14,1,14,1,2,51,7,1,14,2,3,2,2,9,7,2,1,6,2,14,1,1,18,2,119,42,2,2,2,17,9,1,2,42,3,1,3,126,1,2,102,18,6,2,6,2,6,2
1082,1,1,1,2,3,2,1,18,1,2,7,238,6,2,1,2,2,21,6,119,3,6,2,3,1,2,1,9,2,2,18,1,1,6,1,7,3,6,14,1,1,18,14,9,1,2,1,9,14,1,1,1,14,6,63,1,7,2,42,2,2,9,1,2,9,1,6,18,153,18,2,6,1,2,2,1,14,2,1,2,9,2,1,6,1,1,2,1,6,1,2,18,2,1,9,7,51,1,9,1,2,1,2,3,7,3,6,2,2,2,14,1,2,6,51,1,6,14,7,2,9,1,2,6,6,2,3,2,18,2,2,14,3,2,14,2,3,1,3,2,63,2,18,21,2,2,7,2,9,3,1,2,9,1,1,3,1,2,2,9,2,18,14,42,3,2,1,2,126,6,14,3,2,9,1,14,1,2,1,18,2,2,1,1,6,1,1,6,2,1,2,9,1,1,2,2,21,1,2,3,1,1,1,2,6,2,1,3,6,2,6,3,14,7,3,3,9,1,3,1,9,1
1097,2,34,2,1,6,1,2,21,34,1,2,1,9,7,2,17,1,306,3,2,18,63,1,18,2,1,2,6,1,1,21,2,2,3,2,2,18,9,1,2,2,51,1,6,2,1,2,6,1,2,2,14,1,9,6,34,2,1,51,1,1,6,2,1,6,14,3,21,6,3,1,153,14,1,1,2,1,1,2,1,6,1,2,3,2,2,1,14,9,14,1,3,7,2,6,2,18,2,6,2,1,2,1,6,2,18,9,1,1,1,1,2,1,9,6,2,3,1,2,1,6,2,7,9,3,1,6,1,3,1,1,1,126,1,1,1,6,14,18,1,6,1,3,18,1,1,2,7,6,18,2,1,6,2,2,6,2,1,7,102,1,3,1,3,18,7,2,1,3,3,1,18,1,6,34,1,2,1,2,3,1,1,2,2,9,2,2,3,1,2,17,6,2,2,1,1,6,2,1,18,2,2,2,1,3,1,2,18,63,1,9,6,1,34,18,6,6,2,126,2,6,2
1101,2,42,6,3,2,9,6,1,18,1,6,1,1,9,6,3,3,2,7,6,34,1,1,2,18,3,14,2,7,1,1,2,714,1,18,2,2,7,1,42,2,1,51,14,6,3,14,2,1,2,306,6,1,1,2,6,2,1,1,51,7,14,2,1,2,2,17,1,2,7,3,1,2,63,1,14,17,9,2,7,14,21,14,7,2,34,1,6,1,2,3,1,1,18,14,2,2,34,2,2,51,126,1,2,6,2,1,3,9,7,3,6,1,17,14,2,1,3,2,1,2,2,3,1,1,1,14,63,1,7,1,1,2,3,9,1,2,6,2,3,34,3,1,2,1,9,6,1,2,14,42,7,2,2,18,2,14,9,3,2,9,7,1,1,2,1,18,1,1,7,9,14,3,2,18,3,2,1,14,17,1,21,2,2,1,6,14,1,1,2,1,14,6,2,1,3,2,6,17,2,18,14,42,51,7,1,18,2,1,1,7,2,3,2,34,2,2,2,2,126,2,14
1140,1,3,9,18,1,6,9,2,21,2,9,2,2,6,9,6,18,1,2,9,7,2,2,1,3,18,1,7,2,34,2,1,3,34,3,1,1,2,2,9,7,2,18,17,63,18,1,7,2,1,21,3,2,2,1,9,1,2,2,6,34,1,1,2,1,1,14,2,1,2,126,2,1,6,238,1,2,42,7,2,1,6,1,2,1,7,2,3,2,1,6,2,2,3,1,1,1,1,7,1,42,3,2,1,9,7,2,6,42,2,18,3,14,2,1,1,2,18,1,2,7,1,18,34,14,2,17,6,2,2,2,2,1,42,6,2,1,3,119,126,1,6,2,1,2,6,3,2,7,1,51,2,1,1,3,1,1,6,18,1,6,34,2,2,1,2,3,34,2,2,6,1,6,1,3,6,1,2,1,2,2,306,1,1,2,21,1,2,2,7,2,1,63,17,14,714,1,3,2,1,3,1,9,18,2,2,21,1,2,14,2,17,18,1,1,1,7,1,1,51,1,1
1191,2,6,42,3,2,9,6,1,18,1,6,1,7,9,42,21,3,2,1,6,2,1,1,2,126,21,2,2,1,119,1,14,6,17,18,2,2,1,1,6,2,1,3,34,6,21,2,2,1,2,18,6,1,7,2,42,2,1,1,21,17,2,2,1,2,2,1,1,2,1,3,7,2,9,17,2,1,9,2,1,2,3,2,1,2,2,7,6,7,2,21,1,1,126,2,2,14,2,2,14,3,18,7,14,6,2,7,21,9,1,3,6,1,7,2,2,7,3,2,1,2,14,3,17,1,7,34,9,1,1,1,1,2,3,9,1,14,6,34,3,2,21,1,2,7,9,6,1,2,2,102,1,14,2,126,2,2,9,3,2,63,17,1,1,2,1,126,17,1,1,9,2,3,2,18,3,2,1,2,7,1,51,2,2,7,6,2,7,1,2,7,2,6,34,1,51,2,42,1,2,18,2,6,21,1,7,18,2,1,1,1,34,3,2,14,2,2,14,2,306,2,2
1203,2,6,18,9,2,3,18,1,42,1,18,1,1,3,18,3,9,2,1,18,238,1,1,2,6,9,2,14,1,1,1,2,102,1,6,2,2,1,1,18,14,1,153,2,126,9,2,14,1,2,714,6,1,1,2,18,2,1,1,51,1,2,2,1,2,2,119,1,2,1,63,1,2,3,7,2,17,21,14,1,2,3,2,1,2,238,1,6,1,2,3,1,1,6,2,2,2,34,14,2,357,6,1,2,18,14,1,3,21,1,9,6,7,17,2,2,1,9,2,1,14,2,9,1,7,1,2,3,1,1,1,1,2,21,3,1,2,6,14,63,34,3,1,2,1,3,6,1,14,2,6,1,2,2,6,2,2,3,9,2,3,1,1,1,2,1,6,1,1,1,3,2,3,2,6,3,2,1,2,17,1,9,2,2,1,42,2,1,1,14,1,2,126,2,7,21,2,6,17,2,6,2,18,153,1,1,42,2,1,7,1,2,9,2,34,2,14,2,2,6,2,2
1221,2,6,18,63,14,3,18,1,6,1,18,1,1,3,18,3,9,2,1,18,2,1,1,2,6,9,2,2,1,1,1,2,6,1,6,2,2,17,1,18,2,1,9,2,18,153,2,2,1,2,6,6,1,1,2,18,2,1,1,3,1,2,14,7,14,2,1,1,2,1,9,1,2,51,1,2,1,3,2,1,2,3,2,1,2,2,1,6,1,2,3,7,17,102,2,2,2,14,2,2,3,6,1,2,18,34,1,3,3,1,9,6,1,1,2,2,1,153,2,1,2,2,9,1,1,1,2,3,1,1,17,1,2,3,3,1,2,6,2,9,2,3,7,2,1,21,6,1,2,2,6,1,2,14,6,14,2,3,9,2,3,1,1,17,2,1,6,1,1,1,3,2,21,2,42,3,14,1,2,1,7,9,14,2,1,6,2,1,119,2,1,2,306,14,1,3,2,6,7,14,6,2,18,9,1,1,6,14,1,1,1,14,9,2,2,2,2,2,34,6,2,2
1227,2,42,6,3,2,9,102,1,18,1,6,1,1,9,6,3,3,2,7,6,2,1,1,2,306,3,14,2,7,1,1,2,42,1,18,2,2,7,1,42,2,1,3,14,6,3,14,2,1,2,18,6,1,1,2,6,2,1,1,3,7,14,2,17,2,2,1,1,2,119,3,1,34,63,1,14,1,9,2,7,14,21,14,7,2,2,1,6,1,2,3,1,1,18,14,2,2,2,2,2,3,126,1,2,6,2,1,3,9,7,3,6,1,1,14,34,1,3,2,1,34,2,3,1,1,1,14,63,1,7,1,1,2,3,9,1,2,6,2,3,2,3,1,2,1,9,6,1,2,14,42,7,2,2,18,2,238,9,51,2,9,7,17,1,2,1,18,1,1,7,9,14,3,2,18,3,34,1,14,1,1,21,2,34,1,6,14,1,1,2,1,14,6,2,1,3,2,6,1,34,18,14,714,3,7,1,18,2,1,1,119,2,3,2,2,2,2,2,2,126,2,14
1243,6,2,2,1,2,1,2,1,2,3,14,21,1,17,2,1,1,14,1,14,2,1,9,2,2,1,6,2,9,3,1,18,2,1,2,42,2,1,63,2,18,1,7,2,2,1,6,34,21,18,2,34,21,17,14,2,714,9,7,1,3,2,18,3,2,6,1,17,2,1,1,1,18,1,3,18,63,1,18,3,2,1,6,17,18,6,3,2,1,18,1,1,3,2,2,42,2,18,2,6,1,2,3,34,14,2,1,1,1,3,7,2,3,1,2,6,1,7,42,3,2,6,1,1,1,3,2,1,1,51,3,21,2,1,7,3,2,2,2,1,14,1,1,14,9,1,14,9,2,2,2,3,2,6,2,2,6,1,1,2,1,1,21,7,2,3,2,3,7,1,7,2,1,2,2,7,6,3,6,1,3,1,102,6,1,2,18,1,3,18,9,2,2,18,3,1,14,2,9,2,2,18,2,1,1,3,2,2,17,3,1,2,119,42,2,34,2,6,2,2,2,6
1275,2,6,126,9,2,3,18,1,6,1,18,1,7,3,126,21,9,2,1,18,2,1,1,2,42,63,2,2,1,7,1,14,6,1,6,2,2,1,1,18,2,1,9,2,18,63,2,2,1,2,6,6,1,7,2,126,2,1,1,21,1,2,2,1,2,2,1,1,2,1,9,7,2,3,1,2,1,3,2,1,2,3,2,1,2,2,7,6,7,2,21,1,1,42,2,2,14,2,2,14,3,6,7,14,18,2,7,357,3,1,9,6,1,7,2,2,7,9,2,1,2,14,9,1,1,119,2,3,17,1,1,1,2,51,3,1,14,6,2,9,2,21,1,2,7,51,6,1,34,2,6,1,14,2,42,34,2,3,9,2,21,1,1,1,34,1,42,1,1,17,3,2,3,2,6,3,2,1,34,7,1,9,2,2,7,6,2,7,1,34,7,2,18,2,1,3,2,42,1,2,6,2,18,63,1,7,6,2,1,1,1,2,9,2,14,2,2,14,2,6,2,2
1276,9,7,1,2,1,2,1,2,1,6,1,6,2,2,1,2,2,1,14,1,1,2,6,1,1,2,63,1,42,306,2,3,7,34,1,9,1,14,6,7,3,2,2,119,1,2,63,1,18,3,1,1,6,2,1,1,9,6,2,2,714,7,3,6,1,3,2,2,1,14,2,2,3,14,306,21,6,2,3,42,7,14,63,14,3,9,18,1,2,3,2,2,6,1,7,3,1,3,1,3,2,7,18,1,1,1,2,2,2,42,2,1,6,2,7,3,2,2,3,18,1,3,2,34,2,6,119,14,2,42,18,18,1,2,2,6,1,1,17,2,1,2,2,1,6,2,1,6,1,7,119,126,1,3,1,1,63,2,2,1,2,238,6,2,1,6,1,306,2,14,2,7,2,1,1,2,3,18,63,2,6,238,9,9,2,1,21,2,18,3,6,7,1,51,6,34,1,1,6,1,1,21,7,2,14,18,1,1,2,18,14,17,2,3,1,1,1,3,1,119,1,21
1280,1,1,1,2,3,2,1,18,7,2,1,2,6,2,17,2,2,3,6,1,21,6,2,3,1,2,1,63,2,2,306,17,1,6,1,1,51,6,2,1,7,18,2,9,119,2,1,63,2,1,7,1,2,6,153,1,1,34,6,2,2,9,1,2,9,1,42,18,9,18,14,6,1,2,14,1,2,14,119,2,9,34,1,6,1,7,34,1,6,1,2,18,2,1,153,1,3,1,63,1,14,1,2,3,1,21,6,2,14,34,2,1,14,6,3,1,6,2,1,2,63,17,2,6,42,2,3,2,18,2,2,2,3,14,2,34,3,1,21,14,9,2,18,3,2,2,1,2,63,3,1,2,9,1,1,3,1,2,2,9,2,18,2,6,3,34,17,2,306,6,2,3,34,9,1,2,1,2,1,18,2,2,1,1,6,7,1,6,2,7,2,9,7,1,14,14,3,1,2,3,1,1,1,2,6,2,7,3,6,14,6,3,2,1,3,3,63,1,3,1,9,1
1282,51,1,7,34,1,2,1,2,1,18,1,18,14,2,7,14,2,1,2,1,1,2,6,1,7,238,3,1,6,42,2,21,1,2,1,3,1,2,6,1,3,2,2,1,1,14,3,1,102,3,1,1,18,14,1,7,3,6,2,14,18,1,3,18,1,9,2,2,1,2,34,14,3,2,6,3,6,2,3,18,1,2,3,2,51,3,42,1,14,3,14,2,18,7,1,153,7,3,1,63,2,1,42,7,1,1,14,14,2,18,34,1,18,14,1,9,14,2,9,102,1,63,2,2,34,126,1,2,2,18,6,6,1,2,2,18,7,1,1,2,1,14,2,1,42,2,1,6,1,17,1,6,7,9,7,1,3,2,2,1,14,2,18,2,1,18,7,6,2,2,2,1,2,1,1,34,9,6,3,14,18,2,3,3,14,1,3,14,6,3,42,1,1,3,18,2,1,7,6,1,17,3,1,14,2,714,1,1,2,6,2,1,2,9,7,1,1,63,1,1,1,9
1302,7,3,9,18,1,42,63,2,3,238,9,2,2,6,9,6,126,1,2,9,1,2,14,7,3,18,1,1,2,2,2,1,3,14,21,1,7,2,2,9,1,14,18,1,9,18,1,1,2,119,3,3,2,2,1,9,1,14,2,6,2,1,1,2,17,1,2,2,7,2,18,2,1,6,2,1,2,6,1,2,1,6,1,2,7,1,2,3,2,17,102,2,2,3,1,1,1,1,1,1,6,3,2,1,9,1,2,6,6,2,18,357,2,2,1,7,2,18,1,14,1,1,18,14,2,2,1,6,14,2,14,2,1,6,6,14,1,51,1,18,1,6,2,1,2,6,3,2,1,1,3,2,1,1,3,1,1,42,18,7,102,2,2,2,7,2,3,14,2,2,6,1,6,7,3,6,1,14,1,2,2,18,1,7,2,3,1,2,2,1,2,17,9,1,2,6,1,51,2,1,21,1,9,18,2,2,3,17,2,34,2,1,18,1,1,7,1,17,1,3,119,1
1323,14,18,6,3,2,21,42,1,6,7,6,1,1,3,6,9,21,2,1,6,2,1,7,14,6,3,2,2,1,1,1,2,18,7,42,2,14,17,1,6,2,7,3,2,6,51,2,2,1,14,6,18,1,1,2,6,2,7,1,9,1,2,2,1,2,2,1,1,14,1,3,1,2,51,1,2,1,3,2,1,2,9,2,1,14,2,1,18,1,2,9,1,17,102,2,2,2,2,2,2,9,6,1,2,6,34,1,9,3,1,3,126,1,1,2,14,1,51,2,7,2,2,3,7,1,1,2,3,7,1,119,1,2,9,3,7,2,18,2,3,2,9,1,2,1,3,18,1,2,2,18,1,2,2,6,2,2,21,3,14,3,1,1,17,14,1,6,7,1,1,3,2,9,14,6,9,2,7,2,1,1,3,2,14,1,18,2,1,17,2,1,2,102,2,1,9,2,18,1,2,42,2,6,3,1,1,6,2,1,1,1,2,3,2,2,14,2,2,34,6,14,2
1333,102,2,2,119,14,1,2,1,2,3,2,3,1,1,2,1,1,2,1,2,2,1,9,2,2,17,6,2,9,3,1,18,2,1,2,6,2,1,9,2,18,1,1,2,2,1,6,2,51,18,2,2,3,1,2,2,6,9,1,1,3,2,126,21,14,6,1,1,2,1,17,1,18,1,3,18,9,1,18,3,2,1,6,1,306,6,3,2,1,18,1,7,3,2,2,102,2,126,2,6,1,2,3,2,2,2,1,1,1,3,17,2,3,1,2,6,1,1,6,51,2,6,1,1,17,3,2,1,1,3,3,3,2,1,1,3,2,2,2,1,2,1,7,2,9,7,2,9,2,34,2,3,2,42,2,14,6,1,1,2,1,1,3,1,2,3,2,3,1,1,1,2,7,2,14,17,42,3,6,1,21,1,42,6,1,2,18,1,21,18,9,2,2,126,3,1,2,2,63,14,34,18,2,1,1,51,2,14,1,3,1,14,1,6,2,2,2,6,2,2,2,6
1349,2,2,2,1,6,1,2,21,2,1,2,1,9,7,2,1,1,18,3,2,18,1071,1,18,2,1,2,6,1,1,21,2,2,3,2,2,18,9,1,2,2,3,1,6,2,1,2,6,1,2,2,14,1,9,6,2,2,1,3,1,1,6,2,1,6,14,3,21,6,3,1,9,14,1,1,2,1,1,2,1,6,1,2,3,2,2,1,14,9,14,1,3,7,2,6,2,18,2,102,2,1,2,1,6,2,18,153,1,1,1,1,2,17,9,6,2,3,1,2,1,6,2,7,9,3,1,6,1,3,1,1,1,126,1,1,1,102,14,18,1,6,1,51,18,1,1,2,7,6,18,2,1,6,34,2,6,2,1,7,6,1,3,1,3,18,7,2,1,3,3,1,18,1,6,2,1,2,1,2,3,1,1,2,2,9,34,2,3,1,2,1,6,2,2,1,1,102,2,1,18,2,34,2,1,3,1,2,18,63,1,9,6,1,2,18,6,6,2,126,2,6,2
1366,9,1,7,2,1,2,1,2,1,6,1,6,14,2,7,14,2,1,2,1,1,34,6,1,7,14,9,1,6,126,2,21,1,2,1,9,1,2,6,1,3,2,2,1,1,14,9,1,18,3,1,1,6,14,1,7,9,6,2,14,6,1,3,6,1,3,2,2,1,2,2,14,3,2,18,3,6,2,3,6,1,2,9,2,3,9,126,1,14,3,14,2,6,7,1,3,7,3,17,21,2,1,126,7,1,1,238,14,2,6,2,1,102,14,1,3,14,2,3,18,1,21,2,2,2,42,1,2,2,6,18,18,1,2,2,6,119,1,1,2,1,14,34,1,42,2,1,6,1,1,1,18,7,51,7,1,9,2,2,1,14,2,6,2,1,6,7,18,2,2,2,1,2,1,1,2,3,18,9,14,6,2,9,9,14,17,3,14,18,3,42,1,1,3,6,2,17,7,6,1,1,51,1,14,2,126,1,1,2,18,2,1,2,3,7,1,1,21,1,1,1,3
1401,34,6,126,153,2,3,18,1,6,1,18,1,7,3,126,21,9,2,1,18,2,1,1,2,42,1071,2,2,1,7,1,14,6,1,6,2,2,1,1,18,2,1,9,2,18,63,2,2,17,2,6,6,1,7,2,126,2,1,1,21,1,2,2,1,2,2,1,1,2,1,153,7,2,3,1,2,1,3,2,1,2,3,2,1,34,2,7,6,7,2,21,1,1,42,2,34,14,2,2,14,3,6,7,14,18,2,7,21,3,1,153,6,1,7,2,2,7,9,2,17,2,14,9,1,17,7,2,3,1,1,1,1,2,3,3,1,14,6,2,9,2,21,1,2,7,3,6,1,2,34,6,1,14,2,42,2,2,3,9,2,21,1,1,1,2,1,42,1,1,1,3,2,3,2,6,51,2,1,2,7,1,9,2,2,7,6,2,7,1,2,7,2,18,2,1,3,2,42,1,2,102,2,18,63,1,119,6,2,1,1,1,2,9,2,14,2,2,14,2,6,2,2
1447,18,2,2,1,2,1,2,7,2,3,2,3,1,119,2,1,1,2,1,2,2,7,3,2,2,1,18,2,3,9,7,6,2,1,2,18,2,1,3,2,6,1,1,2,2,1,18,34,9,6,2,238,3,17,2,2,306,3,1,1,3,2,6,3,2,42,1,119,2,1,1,1,42,1,9,6,3,1,6,3,2,1,18,17,6,18,9,14,1,42,1,1,21,2,2,6,2,6,2,6,1,2,9,34,2,2,1,1,1,3,1,2,3,1,2,6,1,1,6,9,2,6,7,1,1,3,2,1,1,51,9,9,14,1,1,3,2,14,2,1,2,1,1,2,3,1,2,21,2,2,2,9,2,6,2,2,18,1,7,2,1,1,3,1,2,21,2,9,1,1,1,2,1,2,2,1,6,9,18,1,3,1,306,18,1,2,6,1,9,6,3,2,2,6,3,1,2,2,3,2,2,6,2,1,1,9,2,2,119,9,1,2,17,6,2,34,2,6,14,2,2,6
1464,1,3,63,18,1,6,9,2,3,2,9,2,14,102,63,42,18,1,2,9,1,2,2,1,21,126,1,1,2,14,2,7,3,2,3,1,1,2,2,9,1,2,18,1,9,126,1,17,2,1,3,51,2,238,1,63,17,2,2,42,2,1,1,2,1,1,2,34,1,2,18,14,1,6,2,1,2,6,1,2,1,6,1,34,1,1,14,3,14,1,42,2,2,21,1,1,7,1,1,7,6,3,14,119,9,1,14,42,6,2,18,3,2,14,1,1,14,18,1,2,1,7,18,2,2,14,1,6,2,34,2,2,1,6,6,2,7,3,1,18,1,42,2,1,14,6,3,2,1,1,3,2,7,1,21,1,1,6,18,1,42,2,2,2,1,2,21,2,2,2,6,1,6,1,3,6,1,2,1,14,2,18,17,1,14,3,1,14,2,1,14,1,9,1,2,6,1,21,2,1,3,1,9,126,2,14,3,1,34,2,2,1,306,1,7,17,1,7,1,3,1,1
1504,3,1,1,2,17,2,1,34,7,6,1,6,2,2,1,2,2,1,34,1,7,2,306,1,1,2,51,7,18,6,2,9,1,2,17,3,1,2,18,1,1071,2,2,1,7,2,3,7,6,9,7,1,6,2,1,1,3,18,2,2,6,17,9,6,1,3,14,2,1,2,14,2,9,2,42,9,18,14,63,102,1,2,3,2,9,21,6,1,2,9,2,2,6,1,1,3,1,9,7,51,14,1,6,1,1,7,2,2,14,6,2,1,42,2,1,3,2,2,3,6,7,3,2,2,14,6,1,34,2,6,6,6,1,14,2,6,1,1,7,238,1,2,2,1,18,2,1,18,7,1,1,102,1,3,1,1,3,34,2,1,2,2,6,2,1,6,1,6,2,2,2,1,2,1,1,2,3,102,3,2,6,2,3,3,2,7,9,2,6,63,18,1,7,9,42,14,1,1,18,1,1,9,1,2,2,6,7,1,2,42,2,1,2,3,1,1,119,3,1,1,1,3
1520,17,1,7,34,3,2,1,6,1,2,1,2,126,2,7,14,2,9,6,1,9,18,2,9,7,238,1,3,2,14,6,7,1,6,1,1,9,18,2,1,1,6,2,3,1,14,1,3,34,1,1,1,2,126,3,7,1,2,6,14,2,3,1,2,3,1,6,6,3,6,34,126,1,2,2,1,2,2,1,2,3,2,1,6,17,1,14,1,126,1,14,6,2,7,3,17,63,1,3,7,2,1,14,21,1,9,126,14,2,2,34,1,2,126,3,1,42,2,1,34,3,7,2,18,102,14,3,2,6,2,2,2,9,2,2,2,21,1,9,2,3,14,6,9,14,2,1,2,3,153,1,2,21,1,7,3,1,2,2,3,14,6,2,6,9,2,7,2,6,6,2,9,2,3,1,34,1,2,1,42,2,2,1,1,126,1,1,42,2,1,14,3,1,1,2,2,3,7,2,9,17,1,1,14,6,238,1,9,18,2,18,3,2,1,63,3,3,7,9,1,3,1
1543,6,2,2,7,14,1,2,1,2,9,2,9,1,1,2,1,1,2,1,2,34,1,3,2,2,1,6,2,3,3,1,6,34,1,2,6,2,1,3,2,6,1,17,2,2,1,6,2,3,6,34,2,9,1,2,2,6,3,1,17,9,2,42,63,14,18,17,1,2,1,1,1,6,1,3,6,51,1,6,9,2,1,6,1,6,102,3,2,1,6,1,7,9,2,2,18,2,714,2,18,17,2,3,2,2,2,1,1,1,9,1,2,9,17,2,18,1,1,18,3,2,18,1,1,1,9,2,1,1,9,3,3,2,1,1,9,2,2,2,1,34,1,7,2,3,7,2,3,2,2,2,3,2,126,2,14,6,1,1,2,1,1,9,1,2,9,2,3,1,1,1,2,7,2,14,1,126,3,6,17,63,1,42,6,1,2,6,1,21,6,3,2,2,42,9,1,2,2,357,14,2,6,2,17,1,3,2,14,1,3,1,14,1,18,34,2,2,18,2,2,2,18
1546,9,1,1,2,1,34,1,2,7,6,1,6,2,2,1,2,2,1,2,1,7,2,6,1,1,2,9,7,6,18,2,3,1,2,1,9,1,2,102,1,21,2,2,1,7,2,9,7,18,3,7,1,6,2,1,1,9,6,2,2,6,1,51,6,1,3,14,2,1,2,14,2,3,2,126,3,6,14,21,6,1,2,9,2,3,63,18,17,34,3,2,2,6,1,1,3,1,3,7,3,14,17,18,1,1,7,2,2,14,6,2,1,42,2,1,3,2,2,3,18,7,3,34,2,14,6,1,2,2,6,18,18,17,14,2,6,1,1,7,14,1,2,2,1,6,2,1,102,7,1,1,18,1,3,1,1,9,2,2,1,2,2,6,2,1,6,1,18,2,2,34,1,2,17,1,2,3,18,9,2,6,2,9,9,2,7,51,2,18,21,6,1,7,3,42,14,1,1,6,1,1,3,1,2,2,18,7,1,2,126,2,1,2,3,1,1,7,3,1,1,1,3
1581,2,6,18,9,2,3,18,1,42,1,18,1,1,3,18,3,9,2,1,18,14,1,1,2,6,9,2,14,1,1,1,2,6,1,6,2,2,1,1,18,14,1,9,2,126,9,2,14,1,2,42,6,1,1,2,18,2,1,1,3,1,2,2,1,2,2,7,1,2,1,63,1,2,3,7,2,1,21,14,1,2,3,2,1,2,14,1,6,1,2,3,1,1,6,2,2,2,2,14,2,21,6,1,2,18,14,1,51,21,1,9,6,7,1,2,2,1,9,2,1,14,2,9,1,7,17,2,3,17,1,1,1,2,357,3,1,2,6,14,63,2,3,1,2,1,51,6,1,238,2,6,1,2,2,6,34,2,3,9,2,3,1,1,1,34,1,6,1,1,17,3,2,3,2,6,3,2,1,34,1,1,9,2,2,1,42,2,1,1,238,1,2,126,2,7,21,2,6,1,2,6,2,18,9,1,1,42,2,1,7,1,2,9,2,2,2,14,2,2,6,2,2
1590,1,51,63,18,1,6,9,2,51,2,9,2,14,6,63,714,18,17,2,9,1,2,2,1,21,126,1,1,2,14,2,7,3,2,3,1,1,2,2,9,1,34,18,1,9,126,1,1,2,1,3,3,2,14,1,1071,1,2,34,42,2,1,1,2,1,1,2,2,1,2,18,238,1,6,2,1,2,6,1,2,1,6,1,2,1,1,14,3,14,1,42,2,2,21,1,1,7,1,1,7,6,3,14,7,9,1,14,42,6,2,18,3,2,14,1,1,14,18,1,2,1,7,18,2,2,14,1,6,2,2,2,2,1,6,6,2,7,3,1,18,1,42,2,1,14,6,3,2,1,1,3,2,7,1,21,1,1,6,18,17,42,2,2,2,1,2,21,2,2,2,6,1,6,1,51,6,1,2,1,14,2,18,1,1,14,3,1,14,2,1,238,1,9,1,2,6,1,21,2,1,3,1,9,126,2,14,3,1,2,2,2,1,18,17,7,1,1,7,1,3,1,1
1613,2,2,34,7,42,1,2,9,2,1,2,1,51,1,2,1,17,6,3,2,6,3,1,102,2,1,2,18,1,1,9,2,2,3,2,2,6,3,1,2,2,9,1,18,2,1,34,18,1,2,2,2,17,3,18,2,2,1,3,1,1,18,14,7,126,2,3,9,18,9,1,3,2,1,1,2,1,17,2,1,306,1,2,3,2,2,1,2,3,2,1,63,1,2,18,2,6,14,18,2,1,2,1,6,2,6,3,1,1,1,1,2,1,3,6,2,3,1,2,1,18,2,1,3,3,1,6,1,9,1,1,17,6,1,1,1,6,2,6,1,18,1,63,6,17,7,34,1,18,6,2,1,18,14,34,42,2,1,1,18,1,9,1,3,6,1,2,1,9,3,1,6,7,18,14,1,14,1,2,9,119,1,14,2,3,2,2,3,7,2,1,18,2,14,1,1,6,2,7,42,2,2,2,1,3,1,2,42,3,1,3,42,1,2,6,6,18,2,6,2,18,2
1660,3,1,7,2,1,2,1,2,1,18,1,306,14,2,7,14,2,1,2,17,1,2,6,1,7,14,3,1,6,42,2,21,1,2,1,3,1,2,6,1,3,2,2,1,1,14,3,1,6,3,1,1,18,14,1,7,3,6,2,14,18,1,3,18,1,9,2,2,17,2,2,14,3,2,6,3,6,2,3,18,1,2,3,2,3,3,42,1,14,3,14,2,18,7,1,9,119,3,1,63,2,1,42,7,1,1,14,14,2,18,2,1,18,14,17,9,14,2,9,6,1,63,2,2,2,126,1,2,2,18,6,6,1,2,2,18,7,1,1,2,1,14,2,1,42,2,1,6,1,1,1,6,7,9,7,1,3,2,2,1,14,2,18,2,1,18,7,6,2,2,2,1,2,1,1,2,9,6,3,14,18,2,3,3,14,1,3,14,6,3,42,1,1,3,18,2,1,7,6,1,1,3,1,14,2,42,1,1,2,6,2,1,2,9,7,1,1,63,1,1,1,9
